trade_date,ticker,open_price,high_price,low_price,adj_close_price,volume,trade_amount,high_52w,low_52w
2024-07-30,AAPL,219.19000244140625,220.3300018310547,216.1199951171875,217.32394409179688,41643800,9050194862.96997,233.23590087890625,163.66490173339844
2024-07-31,AAPL,221.44000244140625,223.82000732421875,220.6300048828125,220.5818328857422,50036300,11037098764.820862,233.23590087890625,163.66490173339844
2024-08-01,AAPL,224.3699951171875,224.47999572753906,217.02000427246094,216.8869171142578,62501000,13555649206.558228,233.23590087890625,163.66490173339844
2024-08-02,AAPL,219.14999389648438,225.60000610351562,217.7100067138672,218.37681579589844,105568600,23053734716.030884,233.23590087890625,163.66490173339844
2024-08-05,AAPL,199.08999633789062,213.5,196.0,207.85824584960938,119548600,24849162289.77661,233.23590087890625,163.66490173339844
2024-08-06,AAPL,205.3000030517578,209.99000549316406,201.07000732421875,205.83201599121094,69660500,14338361149.95575,233.23590087890625,163.66490173339844
2024-08-07,AAPL,206.89999389648438,213.63999938964844,206.38999938964844,208.404541015625,63516400,13237106188.964844,233.23590087890625,163.66490173339844
2024-08-08,AAPL,213.11000061035156,214.1999969482422,208.8300018310547,211.87098693847656,47161100,9992068802.104187,233.23590087890625,163.66490173339844
2024-08-09,AAPL,212.10000610351562,216.77999877929688,211.97000122070312,214.78121948242188,42201600,9064111112.109375,233.23590087890625,163.66490173339844
2024-08-12,AAPL,216.07000732421875,219.50999450683594,215.60000610351562,216.31260681152344,38028100,8225957443.089294,233.23590087890625,163.66490173339844
2024-08-13,AAPL,219.00999450683594,221.88999938964844,219.00999450683594,220.03167724609375,44155300,9715564718.304443,233.23590087890625,163.66490173339844
2024-08-14,AAPL,220.57000732421875,223.02999877929688,219.6999969482422,220.47915649414062,41960600,9251437693.988037,233.23590087890625,163.66490173339844
2024-08-15,AAPL,224.60000610351562,225.35000610351562,222.75999450683594,223.46237182617188,46414000,10371782525.939941,233.23590087890625,163.66490173339844
2024-08-16,AAPL,223.9199981689453,226.8300018310547,223.64999389648438,224.78494262695312,44340200,9967009313.067627,233.23590087890625,163.66490173339844
2024-08-19,AAPL,225.72000122070312,225.99000549316406,223.0399932861328,224.62582397460938,40687800,9139530600.714111,233.23590087890625,163.66490173339844
2024-08-20,AAPL,225.77000427246094,227.1699981689453,225.4499969482422,225.24234008789062,30299000,6824617662.322998,233.23590087890625,163.66490173339844
2024-08-21,AAPL,226.52000427246094,227.97999572753906,225.0500030517578,225.13294982910156,34765500,7826859567.28363,233.23590087890625,163.66490173339844
2024-08-22,AAPL,227.7899932861328,228.33999633789062,223.89999389648438,223.27345275878906,43695300,9756000500.331116,233.23590087890625,163.66490173339844
2024-08-23,AAPL,225.66000366210938,228.22000122070312,224.3300018310547,225.5705108642578,38677300,8724458319.850159,233.23590087890625,163.66490173339844
2024-08-26,AAPL,226.75999450683594,227.27999877929688,223.88999938964844,225.9086151123047,30602200,6913300621.3897705,233.23590087890625,163.66490173339844
2024-08-27,AAPL,226.0,228.85000610351562,224.88999938964844,226.75384521484375,35934600,8148308726.257324,233.23590087890625,163.66490173339844
2024-08-28,AAPL,227.9199981689453,229.86000061035156,225.67999267578125,225.22247314453125,38052200,8570210592.590332,233.23590087890625,163.66490173339844
2024-08-29,AAPL,230.10000610351562,232.9199981689453,228.8800048828125,228.5039825439453,51906300,11860796269.120789,233.23590087890625,163.66490173339844
2024-08-30,AAPL,230.19000244140625,230.39999389648438,227.47999572753906,227.7184295654297,52990800,12066981757.415771,233.23590087890625,163.66490173339844
2024-09-03,AAPL,228.5500030517578,229.0,221.1699981689453,221.52330017089844,50190600,11118387349.557495,233.23590087890625,163.66490173339844
2024-09-04,AAPL,221.66000366210938,221.77999877929688,217.47999572753906,219.61404418945312,43840200,9627923620.074463,233.23590087890625,163.66490173339844
2024-09-05,AAPL,221.6300048828125,225.47999572753906,221.52000427246094,221.13546752929688,36615400,8096963597.772217,233.23590087890625,163.66490173339844
2024-09-06,AAPL,223.9499969482422,225.24000549316406,219.77000427246094,219.58421325683594,48423000,10632926358.535767,233.23590087890625,163.66490173339844
2024-09-09,AAPL,220.82000732421875,221.27000427246094,216.7100067138672,219.67369079589844,67180000,14757678547.668457,233.23590087890625,163.66490173339844
2024-09-10,AAPL,218.9199981689453,221.47999572753906,216.72999572753906,218.87815856933594,51591000,11292143078.75061,233.23590087890625,163.66490173339844
2024-09-11,AAPL,221.4600067138672,223.08999633789062,217.88999938964844,221.41390991210938,44587100,9872204142.642212,233.23590087890625,163.66490173339844
2024-09-12,AAPL,222.5,223.5500030517578,219.82000732421875,221.52330017089844,37455600,8297288121.8811035,233.23590087890625,163.66490173339844
2024-09-13,AAPL,223.5800018310547,224.0399932861328,221.91000366210938,221.2548065185547,36766600,8134786969.345093,233.23590087890625,163.66490173339844
2024-09-16,AAPL,216.5399932861328,217.22000122070312,213.9199981689453,215.10940551757812,59357400,12768335027.069092,233.23590087890625,163.66490173339844
2024-09-17,AAPL,215.75,216.89999389648438,214.5,215.57675170898438,45519300,9812902834.066772,233.23590087890625,163.66490173339844
2024-09-18,AAPL,217.5500030517578,222.7100067138672,217.5399932861328,219.45492553710938,59894900,13144230819.552612,233.23590087890625,163.66490173339844
2024-09-19,AAPL,224.99000549316406,229.82000732421875,224.6300048828125,227.58914184570312,66781300,15198698758.340454,233.23590087890625,163.66490173339844
2024-09-20,AAPL,229.97000122070312,233.08999633789062,227.6199951171875,226.92286682128906,318679900,72315756506.32172,233.23590087890625,163.66490173339844
2024-09-23,AAPL,227.33999633789062,229.4499969482422,225.80999755859375,225.20257568359375,54146000,12193818662.963867,233.23590087890625,163.66490173339844
2024-09-24,AAPL,228.64999389648438,229.35000610351562,225.72999572753906,226.0975341796875,43556100,9847926808.483887,233.23590087890625,163.66490173339844
2024-09-25,AAPL,224.92999267578125,227.2899932861328,224.02000427246094,225.10311889648438,42308700,9523820326.455688,233.23590087890625,163.66490173339844
2024-09-26,AAPL,227.3000030517578,228.5,225.41000366210938,226.24668884277344,36636700,8288932065.126038,233.23590087890625,163.66490173339844
2024-09-27,AAPL,228.4600067138672,229.52000427246094,227.3000030517578,226.5151824951172,34026000,7707405599.578857,233.23590087890625,163.66490173339844
2024-09-30,AAPL,230.0399932861328,233.0,229.64999389648438,231.69602966308594,54541900,12637141680.281067,233.23590087890625,163.66490173339844
2024-10-01,AAPL,229.52000427246094,229.64999389648438,223.74000549316406,224.9440460205078,63285000,14235583952.407837,233.23590087890625,163.66490173339844
2024-10-02,AAPL,225.88999938964844,227.3699951171875,223.02000427246094,225.51083374023438,32880600,7414931519.87915,233.23590087890625,163.66490173339844
2024-10-03,AAPL,225.13999938964844,226.80999755859375,223.32000732421875,224.40704345703125,34044200,7639758268.859863,233.23590087890625,163.66490173339844
2024-10-04,AAPL,227.89999389648438,228.0,224.1300048828125,225.53073120117188,37245100,8399914636.660767,233.23590087890625,163.66490173339844
2024-10-07,AAPL,224.5,225.69000244140625,221.3300018310547,220.44932556152344,39505400,8708938786.038208,233.23590087890625,163.66490173339844
2024-10-08,AAPL,224.3000030517578,225.97999572753906,223.25,224.50650024414062,31855700,7151811719.8272705,233.23590087890625,163.66490173339844
2024-10-09,AAPL,225.22999572753906,229.75,224.8300018310547,228.25538635253906,33591100,7667349508.506775,233.23590087890625,163.66490173339844
2024-10-10,AAPL,227.77999877929688,229.5,227.1699981689453,227.75819396972656,28183500,6419023059.745789,233.23590087890625,163.66490173339844
2024-10-11,AAPL,229.3000030517578,229.41000366210938,227.33999633789062,226.2765350341797,31759200,7186361731.45752,233.23590087890625,163.66490173339844
2024-10-14,AAPL,228.6999969482422,231.72999572753906,228.60000610351562,230.00555419921875,39882100,9173104513.128662,233.23590087890625,163.66490173339844
2024-10-15,AAPL,233.61000061035156,237.49000549316406,232.3699951171875,232.54127502441406,64751400,15057373115.615845,233.23590087890625,163.66490173339844
2024-10-16,AAPL,231.60000610351562,232.1199951171875,229.83999633789062,230.48284912109375,34082200,7855362560.314941,233.23590087890625,163.66490173339844
2024-10-17,AAPL,233.42999267578125,233.85000610351562,230.52000427246094,230.8507843017578,32993800,7616644607.095337,233.23590087890625,163.66490173339844
2024-10-18,AAPL,236.17999267578125,236.17999267578125,234.00999450683594,233.68482971191406,46431500,10850337170.768738,233.68482971191406,163.66490173339844
2024-10-21,AAPL,234.4499969482422,236.85000610351562,234.4499969482422,235.1565399169922,36254500,8525482776.420593,235.1565399169922,163.66490173339844
2024-10-22,AAPL,233.88999938964844,236.22000122070312,232.60000610351562,234.5400390625,38846600,9111083081.445312,235.1565399169922,163.66490173339844
2024-10-23,AAPL,234.0800018310547,235.13999938964844,227.75999450683594,229.46856689453125,52287000,11998222957.214355,235.1565399169922,163.66490173339844
2024-10-24,AAPL,229.97999572753906,230.82000732421875,228.41000366210938,229.27964782714844,31109500,7132775204.078674,235.1565399169922,163.66490173339844
2024-10-25,AAPL,229.74000549316406,233.22000122070312,229.57000732421875,230.1149444580078,38802300,8928989109.342957,235.1565399169922,163.66490173339844
2024-10-28,AAPL,233.32000732421875,234.72999572753906,232.5500030517578,232.09378051757812,36087100,8375591466.915894,235.1565399169922,163.66490173339844
2024-10-29,AAPL,233.10000610351562,234.3300018310547,232.32000732421875,232.36228942871094,35417200,8229621677.154541,235.1565399169922,163.66490173339844
2024-10-30,AAPL,232.61000061035156,233.47000122070312,229.5500030517578,228.81227111816406,47070900,10770399532.575989,235.1565399169922,163.66490173339844
2024-10-31,AAPL,229.33999633789062,229.8300018310547,225.3699951171875,224.64572143554688,64370100,14460467553.378296,235.1565399169922,163.66490173339844
2024-11-01,AAPL,220.97000122070312,225.35000610351562,220.27000427246094,221.66250610351562,65276700,14469396912.167358,235.1565399169922,163.66490173339844
2024-11-04,AAPL,220.99000549316406,222.7899932861328,219.7100067138672,220.7675323486328,44944500,9922286357.643127,235.1565399169922,163.66490173339844
2024-11-05,AAPL,221.8000030517578,223.9499969482422,221.13999938964844,222.19944763183594,28111300,6246315332.21283,235.1565399169922,163.66490173339844
2024-11-06,AAPL,222.61000061035156,226.07000732421875,221.19000244140625,221.4735565185547,54561100,12083840864.564514,235.1565399169922,163.66490173339844
2024-11-07,AAPL,224.6300048828125,227.8800048828125,224.57000732421875,226.2069091796875,42137700,9531838876.940918,235.1565399169922,163.66490173339844
2024-11-08,AAPL,227.1699981689453,228.66000366210938,226.41000366210938,225.93812561035156,38328800,8659937228.894043,235.1565399169922,163.66490173339844
2024-11-11,AAPL,225.0,225.6999969482422,221.5,223.22039794921875,42005600,9376506748.095703,235.1565399169922,163.66490173339844
2024-11-12,AAPL,224.5500030517578,225.58999633789062,223.36000061035156,223.22039794921875,40398300,9017724602.471924,235.1565399169922,163.66490173339844
2024-11-13,AAPL,224.00999450683594,226.64999389648438,222.75999450683594,224.10643005371094,48566200,10883997703.274536,235.1565399169922,163.66490173339844
2024-11-14,AAPL,225.02000427246094,228.8699951171875,225.0,227.1924591064453,44923900,10206371313.652039,235.1565399169922,163.66490173339844
2024-11-15,AAPL,226.39999389648438,226.9199981689453,224.27000427246094,223.98695373535156,47923700,10734283574.726868,235.1565399169922,163.66490173339844
2024-11-18,AAPL,225.25,229.74000549316406,225.1699981689453,226.9933624267578,44633700,10131553640.54718,235.1565399169922,163.66490173339844
2024-11-19,AAPL,226.97999572753906,230.16000366210938,226.66000366210938,227.252197265625,36211800,8229211116.943359,235.1565399169922,163.66490173339844
2024-11-20,AAPL,228.05999755859375,229.92999267578125,225.88999938964844,227.9689483642578,35169600,8017576726.391602,235.1565399169922,163.66490173339844
2024-11-21,AAPL,228.8800048828125,230.16000366210938,225.7100067138672,227.49111938476562,42108300,9579264302.389526,235.1565399169922,163.66490173339844
2024-11-22,AAPL,228.05999755859375,230.72000122070312,228.05999755859375,228.83502197265625,38168300,8734243769.158936,235.1565399169922,163.66490173339844
2024-11-25,AAPL,231.4600067138672,233.25,229.74000549316406,231.821533203125,90152800,20899360318.554688,235.1565399169922,163.66490173339844
2024-11-26,AAPL,233.3300018310547,235.57000732421875,233.3300018310547,234.00167846679688,45986200,10760847986.309814,235.1565399169922,163.66490173339844
2024-11-27,AAPL,234.47000122070312,235.69000244140625,233.80999755859375,233.8722381591797,33498400,7834345782.751465,235.1565399169922,163.66490173339844
2024-11-29,AAPL,234.80999755859375,237.80999755859375,233.97000122070312,236.26145935058594,28481400,6729057128.347778,236.26145935058594,163.66490173339844
2024-12-02,AAPL,237.27000427246094,240.7899932861328,237.16000366210938,238.51126098632812,48137100,11481240421.224976,238.51126098632812,163.66490173339844
2024-12-03,AAPL,239.80999755859375,242.75999450683594,238.89999389648438,241.5574951171875,38861000,9387165817.749023,241.5574951171875,163.66490173339844
2024-12-04,AAPL,242.8699951171875,244.11000061035156,241.25,241.91586303710938,44383900,10737169473.452759,241.91586303710938,163.66490173339844
2024-12-05,AAPL,243.99000549316406,244.5399932861328,242.1300048828125,241.9457550048828,40033900,9686032161.289978,241.9457550048828,163.66490173339844
2024-12-06,AAPL,242.91000366210938,244.6300048828125,242.0800018310547,241.74664306640625,36870600,8913343777.844238,241.9457550048828,163.66490173339844
2024-12-09,AAPL,241.8300018310547,247.24000549316406,241.75,245.63902282714844,44649200,10967585858.013916,245.63902282714844,163.66490173339844
2024-12-10,AAPL,246.88999938964844,248.2100067138672,245.33999633789062,246.65444946289062,36914800,9105199671.032715,246.65444946289062,163.66490173339844
2024-12-11,AAPL,247.9600067138672,250.8000030517578,246.25999450683594,245.38021850585938,45205800,11092609081.732178,246.65444946289062,163.66490173339844
2024-12-12,AAPL,246.88999938964844,248.74000549316406,245.67999267578125,246.8435821533203,32777500,8090915514.030457,246.8435821533203,163.66490173339844
2024-12-13,AAPL,247.82000732421875,249.2899932861328,246.24000549316406,247.0128173828125,33155300,8189784064.172363,247.0128173828125,163.66490173339844
2024-12-16,AAPL,247.99000549316406,251.3800048828125,247.64999389648438,249.9097137451172,51694800,12919032670.111084,249.9097137451172,163.66490173339844
2024-12-17,AAPL,250.0800018310547,253.8300018310547,249.77999877929688,252.33872985839844,51356400,12959208746.099854,252.33872985839844,163.66490173339844
2024-12-18,AAPL,252.16000366210938,254.27999877929688,247.74000549316406,246.93319702148438,56774100,14019410021.017456,252.33872985839844,163.66490173339844
2024-12-19,AAPL,247.5,252.0,247.08999633789062,248.66534423828125,60882300,15139318087.51831,252.33872985839844,163.66490173339844
2024-12-20,AAPL,248.0399932861328,255.0,245.69000244140625,253.3441925048828,147495300,37367077676.76544,253.3441925048828,163.66490173339844
2024-12-23,AAPL,254.77000427246094,255.64999389648438,253.4499969482422,254.12066650390625,40858800,10383065488.549805,254.12066650390625,163.66490173339844
2024-12-24,AAPL,255.49000549316406,258.2099914550781,255.2899932861328,257.0374755859375,23234700,5972188633.996582,257.0374755859375,163.66490173339844
2024-12-26,AAPL,258.19000244140625,260.1000061035156,257.6300048828125,257.8537902832031,27237100,7023189471.322632,257.8537902832031,163.66490173339844
2024-12-27,AAPL,257.8299865722656,258.70001220703125,253.05999755859375,254.43922424316406,42355300,10776849674.586487,257.8537902832031,163.66490173339844
2024-12-30,AAPL,252.22999572753906,253.5,250.75,251.0644989013672,35557500,8927225919.685364,257.8537902832031,163.66490173339844
2024-12-31,AAPL,252.44000244140625,253.27999877929688,249.42999267578125,249.29251098632812,39480700,9842242838.497925,257.8537902832031,163.66490173339844
2025-01-02,AAPL,248.92999267578125,249.10000610351562,241.82000732421875,242.75209045410156,55740700,13531171448.374939,257.8537902832031,163.66490173339844
2025-01-03,AAPL,243.36000061035156,244.17999267578125,241.88999938964844,242.26429748535156,40244100,9749708614.430237,257.8537902832031,163.66490173339844
2025-01-06,AAPL,244.30999755859375,247.3300018310547,243.1999969482422,243.89691162109375,45045600,10986482722.11914,257.8537902832031,163.66490173339844
2025-01-07,AAPL,242.97999572753906,245.5500030517578,241.35000610351562,241.11947631835938,40856000,9851177324.46289,257.8537902832031,163.66490173339844
2025-01-08,AAPL,241.9199981689453,243.7100067138672,240.0500030517578,241.60726928710938,37628900,9091415775.27771,257.8537902832031,163.66490173339844
2025-01-10,AAPL,240.00999450683594,240.16000366210938,233.0,235.78359985351562,61710900,14550418152.200317,257.8537902832031,163.66490173339844
2025-01-13,AAPL,233.52999877929688,234.6699981689453,229.72000122070312,233.34461975097656,49630700,11581056819.474792,257.8537902832031,163.66490173339844
2025-01-14,AAPL,234.75,236.1199951171875,232.47000122070312,232.22967529296875,39435300,9158046914.08081,257.8537902832031,163.66490173339844
2025-01-15,AAPL,234.63999938964844,238.9600067138672,234.42999267578125,236.7990264892578,39832000,9432178823.120117,257.8537902832031,163.66490173339844
2025-01-16,AAPL,237.35000610351562,238.00999450683594,228.02999877929688,227.23228454589844,71759100,16305984229.95758,257.8537902832031,163.66490173339844
2025-01-17,AAPL,232.1199951171875,232.2899932861328,228.47999572753906,228.9445343017578,68488300,15680021948.61908,257.8537902832031,163.66490173339844
2025-01-21,AAPL,224.0,224.4199981689453,219.3800048828125,221.63758850097656,98070400,21736086959.32617,257.8537902832031,163.66490173339844
2025-01-22,AAPL,219.7899932861328,224.1199951171875,219.7899932861328,222.82223510742188,64126500,14288810059.616089,257.8537902832031,163.66490173339844
2025-01-23,AAPL,224.74000549316406,227.02999877929688,222.3000030517578,222.6529998779297,60234800,13411458917.04712,257.8537902832031,163.66490173339844
2025-01-24,AAPL,224.77999877929688,225.6300048828125,221.41000366210938,221.77696228027344,54697900,12130734105.110168,257.8537902832031,163.66490173339844
2025-01-27,AAPL,224.02000427246094,232.14999389648438,223.97999572753906,228.82508850097656,94863400,21707125900.50354,257.8537902832031,163.66490173339844
2025-01-28,AAPL,230.85000610351562,240.19000244140625,230.80999755859375,237.187255859375,75707600,17956877891.69922,257.8537902832031,163.66490173339844
2025-01-29,AAPL,234.1199951171875,239.86000061035156,234.00999450683594,238.2823028564453,45486100,10838532655.958557,257.8537902832031,163.66490173339844
2025-01-30,AAPL,238.6699981689453,240.7899932861328,237.2100067138672,236.520263671875,55658300,13164315791.52832,257.8537902832031,163.66490173339844
2025-01-31,AAPL,247.19000244140625,247.19000244140625,233.44000244140625,234.9374237060547,100959800,23719235309.87854,257.8537902832031,163.66490173339844
2025-02-03,AAPL,229.99000549316406,231.8300018310547,225.6999969482422,226.9833984375,73063300,16584156135.058594,257.8537902832031,163.66490173339844
2025-02-04,AAPL,227.25,233.1300048828125,226.64999389648438,231.75184631347656,45067300,10444429983.363342,257.8537902832031,163.66490173339844
2025-02-05,AAPL,228.52999877929688,232.6699981689453,228.27000427246094,231.42332458496094,39620300,9169061547.053528,257.8537902832031,163.66490173339844
2025-02-06,AAPL,231.2899932861328,233.8000030517578,230.42999267578125,232.1699676513672,29925300,6947755932.9574585,257.8537902832031,163.66490173339844
2025-02-07,AAPL,232.60000610351562,234.0,227.25999450683594,226.60513305664062,39707200,8997855339.30664,257.8537902832031,163.66490173339844
2025-02-10,AAPL,229.57000732421875,230.58999633789062,227.1999969482422,226.8741912841797,33115600,7513074968.890381,257.8537902832031,163.66490173339844
2025-02-11,AAPL,228.1999969482422,235.22999572753906,228.1300048828125,231.82725524902344,53718400,12453389228.36914,257.8537902832031,163.66490173339844
2025-02-12,AAPL,231.1999969482422,236.9600067138672,230.67999267578125,236.06277465820312,45243300,10680258932.693481,257.8537902832031,163.66490173339844
2025-02-13,AAPL,236.91000366210938,242.33999633789062,235.57000732421875,240.70689392089844,53614100,12905283481.36444,257.8537902832031,163.66490173339844
2025-02-14,AAPL,241.25,245.5500030517578,240.99000549316406,243.76644897460938,40896200,9969121450.55542,257.8537902832031,163.66490173339844
2025-02-18,AAPL,244.14999389648438,245.17999267578125,241.83999633789062,243.6368865966797,48822500,11894961895.866394,257.8537902832031,163.66490173339844
2025-02-19,AAPL,244.66000366210938,246.00999450683594,243.16000366210938,244.03550720214844,32204200,7858968281.039429,257.8537902832031,163.66490173339844
2025-02-20,AAPL,244.94000244140625,246.77999877929688,244.2899932861328,244.9922332763672,32316900,7917389503.569031,257.8537902832031,163.66490173339844
2025-02-21,AAPL,245.9499969482422,248.69000244140625,245.22000122070312,244.71319580078125,53197400,13018105762.29248,257.8537902832031,163.66490173339844
2025-02-24,AAPL,244.92999267578125,248.86000061035156,244.4199981689453,246.25791931152344,51326400,12639532469.750977,257.8537902832031,163.66490173339844
2025-02-25,AAPL,248.0,250.0,244.91000366210938,246.1981201171875,48013300,11820784200.622559,257.8537902832031,163.66490173339844
2025-02-26,AAPL,244.3300018310547,244.97999572753906,239.1300048828125,239.5408935546875,44433600,10643664247.851562,257.8537902832031,163.66490173339844
2025-02-27,AAPL,239.41000366210938,242.4600067138672,237.05999755859375,236.49131774902344,41153600,9732469094.11621,257.8537902832031,163.66490173339844
2025-02-28,AAPL,236.9499969482422,242.08999633789062,230.1999969482422,241.01583862304688,56833400,13697749562.799072,257.8537902832031,163.66490173339844
2025-03-03,AAPL,241.7899932861328,244.02999877929688,236.11000061035156,237.2188262939453,47184000,11192933099.853516,257.8537902832031,163.66490173339844
2025-03-04,AAPL,237.7100067138672,240.07000732421875,234.67999267578125,235.1259765625,53798100,12649330799.707031,257.8537902832031,163.66490173339844
2025-03-05,AAPL,235.4199981689453,236.5500030517578,229.22999572753906,234.93663024902344,47227600,11095493198.74878,257.8537902832031,163.66490173339844
2025-03-06,AAPL,234.44000244140625,237.86000061035156,233.16000366210938,234.5280303955078,45170400,10593724944.177246,257.8537902832031,163.66490173339844
2025-03-07,AAPL,235.11000061035156,241.3699951171875,234.75999450683594,238.2552947998047,46273600,11024930209.448242,257.8537902832031,163.66490173339844
2025-03-10,AAPL,235.5399932861328,236.16000366210938,224.22000122070312,226.70477294921875,72071200,16338885032.177734,257.8537902832031,163.66490173339844
2025-03-11,AAPL,223.80999755859375,225.83999633789062,217.4499969482422,220.08740234375,76137400,16756882587.207031,257.8537902832031,163.66490173339844
2025-03-12,AAPL,220.13999938964844,221.75,214.91000366210938,216.24057006835938,62547500,13525307056.350708,257.8537902832031,163.66490173339844
2025-03-13,AAPL,215.9499969482422,216.83999633789062,208.4199981689453,208.96543884277344,61368300,12823853740.534973,257.8537902832031,163.66490173339844
2025-03-14,AAPL,211.25,213.9499969482422,209.5800018310547,212.762451171875,60107600,12788640310.058594,257.8537902832031,163.66490173339844
2025-03-17,AAPL,213.30999755859375,215.22000122070312,209.97000122070312,213.27073669433594,48073400,10252649433.40149,257.8537902832031,163.66490173339844
2025-03-18,AAPL,214.16000366210938,215.14999389648438,211.49000549316406,211.96519470214844,42432400,8994191927.679443,257.8537902832031,163.66490173339844
2025-03-19,AAPL,214.22000122070312,218.75999450683594,213.75,214.50650024414062,54385400,11666021818.377686,257.8537902832031,163.66490173339844
2025-03-20,AAPL,213.99000549316406,217.49000549316406,212.22000122070312,213.37037658691406,48862900,10425895374.128723,257.8537902832031,163.66490173339844
2025-03-21,AAPL,211.55999755859375,218.83999633789062,211.27999877929688,217.5261688232422,94127800,20475259713.760376,257.8537902832031,163.66490173339844
2025-03-24,AAPL,221.0,221.47999572753906,218.5800018310547,219.97779846191406,44299500,9744906482.963562,257.8537902832031,163.66490173339844
2025-03-25,AAPL,220.77000427246094,224.10000610351562,220.0800018310547,222.9875030517578,34493600,7691641735.266113,257.8537902832031,163.66490173339844
2025-03-26,AAPL,223.50999450683594,225.02000427246094,220.47000122070312,220.77505493164062,34466100,7609255120.779419,257.8537902832031,163.66490173339844
2025-03-27,AAPL,221.38999938964844,224.99000549316406,220.55999755859375,223.087158203125,37094800,8275373516.113281,257.8537902832031,163.66490173339844
2025-03-28,AAPL,221.6699981689453,223.80999755859375,217.67999267578125,217.15740966796875,39818600,8646904032.60498,257.8537902832031,163.66490173339844
2025-03-31,AAPL,217.00999450683594,225.6199951171875,216.22999572753906,221.37301635742188,65299300,14455503007.028198,257.8537902832031,163.66490173339844
2025-04-01,AAPL,219.80999755859375,223.67999267578125,218.89999389648438,222.4293975830078,36412700,8099254925.370789,257.8537902832031,163.66490173339844
2025-04-02,AAPL,221.32000732421875,225.19000244140625,221.02000427246094,223.12701416015625,35905900,8011576257.733154,257.8537902832031,163.66490173339844
2025-04-03,AAPL,205.5399932861328,207.49000549316406,201.25,202.49755859375,103419000,20942095012.20703,257.8537902832031,163.66490173339844
2025-04-04,AAPL,193.88999938964844,199.8800048828125,187.33999633789062,187.738037109375,125910900,23638265216.674805,257.8537902832031,163.66490173339844
2025-04-07,AAPL,177.1999969482422,194.14999389648438,174.6199951171875,180.84161376953125,160466300,29018984647.625732,257.8537902832031,163.66490173339844
2025-04-08,AAPL,186.6999969482422,190.33999633789062,169.2100067138672,171.83242797851562,120859500,20767581329.26941,257.8537902832031,163.66490173339844
2025-04-09,AAPL,171.9499969482422,200.61000061035156,171.88999938964844,198.17234802246094,184395900,36542168468.714905,257.8537902832031,163.66490173339844
2025-04-10,AAPL,189.07000732421875,194.77999877929688,183.0,189.77105712890625,121880000,23129296442.871094,257.8537902832031,163.66490173339844
2025-04-11,AAPL,186.10000610351562,199.5399932861328,186.05999755859375,197.4747314453125,87435900,17266380871.1792,257.8537902832031,163.66490173339844
2025-04-14,AAPL,211.44000244140625,212.94000244140625,201.16000366210938,201.829833984375,101352900,20456038980.83496,257.8537902832031,163.66490173339844
2025-04-15,AAPL,201.86000061035156,203.50999450683594,199.8000030517578,201.45114135742188,51343900,10343287256.741333,257.8537902832031,163.66490173339844
2025-04-16,AAPL,198.36000061035156,200.6999969482422,192.3699951171875,193.6079559326172,59732400,11564667866.949463,257.8537902832031,163.66490173339844
2025-04-17,AAPL,197.1999969482422,198.8300018310547,194.4199981689453,196.3087158203125,52164700,10240385268.151855,257.8537902832031,163.66490173339844
2025-04-21,AAPL,193.27000427246094,193.8000030517578,189.80999755859375,192.50172424316406,46742500,8998011845.436096,257.8537902832031,163.66490173339844
2025-04-22,AAPL,196.1199951171875,201.58999633789062,195.97000122070312,199.059326171875,52976400,10545446487.011719,257.8537902832031,163.66490173339844
2025-04-23,AAPL,206.0,208.0,202.8000030517578,203.9027557373047,52929200,10792409738.970947,257.8537902832031,164.4980926513672
2025-04-24,AAPL,204.88999938964844,208.8300018310547,202.94000244140625,207.65989685058594,47311000,9824597379.898071,257.8537902832031,165.54953002929688
2025-04-25,AAPL,206.3699951171875,209.75,206.1999969482422,208.56678771972656,38222300,7971902330.259705,257.8537902832031,167.65237426757812
2025-04-28,AAPL,210.0,211.5,207.4600067138672,209.42388916015625,38743100,8113730680.12085,257.8537902832031,167.93011474609375
2025-04-29,AAPL,208.69000244140625,212.24000549316406,208.3699951171875,210.490234375,36827600,7751850155.46875,257.8537902832031,167.93011474609375
2025-04-30,AAPL,209.3000030517578,213.5800018310547,206.6699981689453,211.7758331298828,52286500,11073017098.945618,257.8537902832031,167.93011474609375
2025-05-01,AAPL,209.0800018310547,214.55999755859375,208.89999389648438,212.59304809570312,57365700,12195549019.143677,257.8537902832031,167.93011474609375
2025-05-02,AAPL,206.08999633789062,206.99000549316406,202.16000366210938,204.65020751953125,101010600,20671840251.672363,257.8537902832031,167.93011474609375
2025-05-05,AAPL,203.10000610351562,204.10000610351562,198.2100067138672,198.21221923828125,69018500,13680310053.497314,257.8537902832031,171.6299285888672
2025-05-06,AAPL,198.2100067138672,200.64999389648438,197.02000427246094,197.83351135253906,51216500,10132340034.187317,257.8537902832031,171.83242797851562
2025-05-07,AAPL,199.1699981689453,199.44000244140625,193.25,195.58120727539062,68536700,13404490528.671265,257.8537902832031,171.83242797851562
2025-05-08,AAPL,197.72000122070312,200.0500030517578,194.67999267578125,196.81698608398438,50478900,9935104958.834839,257.8537902832031,171.83242797851562
2025-05-09,AAPL,199.0,200.5399932861328,197.5399932861328,197.8534393310547,36453900,7212529492.030334,257.8537902832031,171.83242797851562
